Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
6,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[Begin];Process 'Input@Forno.OnEntered' execution started.
6,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[Fire] EnteredEvent;Firing event 'Input@Forno.Entered'.
6,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[VisitNode] Entity;Executing process 'Pizzaiolo[1].OnVisitingNode'.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Begin];Process 'Pizzaiolo[1].OnVisitingNode' execution started.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Dropoff] Rider;Transporter 'Pizzaiolo[1]' dropping off rider 'Massa.66' at node 'Input@Forno'.
6,01044564127964;Pizzaiolo[1];Pizzaiolo[1];12.OnVisitingNode;[Dropoff] Rider;Delaying drop-off of rider 'Massa.66' for unload time '1' Minutes until time '7,01044564127964' Minutes.
6,01044564127964;Massa.66;Pizzaiolo[1];7.OnRiderUnloading;[Begin];Process 'Pizzaiolo[1].OnRiderUnloading' execution started.
6,01044564127964;Massa.66;Pizzaiolo[1];7.OnRiderUnloading;[Decide] IfWorkerKeptReserved;Token branching on condition 'Capacity.ReservedTo(Entity)>0 && RideStation.Contents==1'.
6,01044564127964;Massa.66;Pizzaiolo[1];7.OnRiderUnloading;[Decide] IfWorkerKeptReserved;Token sent to 'False' exit.
6,01044564127964;Massa.66;Pizzaiolo[1];7.OnRiderUnloading;[End];Process 'Pizzaiolo[1].OnRiderUnloading' execution ended.
6,01044564127964;Pizzaiolo[1];Input@Forno;9.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
6,49055946254019;--;--;--;--;Firing event 'Pedidos_Internet.EntityArrivals.Event'.
6,49055946254019;Pedidos_Internet;Pedidos_Internet;7.OnEntityArrival;[Begin];Process 'Pedidos_Internet.OnEntityArrival' execution started.
6,49055946254019;Pedidos_Internet;Pedidos_Internet;7.OnEntityArrival;[Create] Entities;Creating '1' object(s) of entity type 'P_Internet' using creation method 'NewObject'.
6,49055946254019;--;--;--;--;Object 'P_Internet.68' created.
6,49055946254019;P_Internet.68;Pedidos_Internet;11.OnEntityArrival;[Transfer] ToProcessing;Entity 'P_Internet.68' transferring from '[FreeSpace] Pedidos_Internet' into station 'Pedidos_Internet.Processing'.
6,49055946254019;Pedidos_Internet;Pedidos_Internet;7.OnEntityArrival;[End];Process 'Pedidos_Internet.OnEntityArrival' execution ended.
6,49055946254019;P_Internet.68;Pedidos_Internet;14.OnEnteredProcessing;[Begin];Process 'Pedidos_Internet.OnEnteredProcessing' execution started.
6,49055946254019;P_Internet.68;Pedidos_Internet;14.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'P_Internet.68' ending transfer into station 'Pedidos_Internet.Processing'.
6,49055946254019;P_Internet.68;Pedidos_Internet;14.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'P_Internet.68' transferring from '[Station] Pedidos_Internet.Processing' into station 'Pedidos_Internet.OutputBuffer'.
6,49055946254019;P_Internet.68;Pedidos_Internet;11.OnEntityArrival;[End];Process 'Pedidos_Internet.OnEntityArrival' execution ended.
6,49055946254019;P_Internet.68;Pedidos_Internet;7.OnEnteredOutputBuffer;[Begin];Process 'Pedidos_Internet.OnEnteredOutputBuffer' execution started.
6,49055946254019;P_Internet.68;Pedidos_Internet;7.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'P_Internet.68' ending transfer into station 'Pedidos_Internet.OutputBuffer'.
6,49055946254019;P_Internet.68;Pedidos_Internet;7.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'P_Internet.68' transferring from '[Station] Pedidos_Internet.OutputBuffer' into node 'Output@Pedidos_Internet'.
6,49055946254019;P_Internet.68;Output@Pedidos_Internet;11.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pedidos_Internet.OnEnteredFromAssociatedObject' execution started.
6,49055946254019;P_Internet.68;Output@Pedidos_Internet;11.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pedidos_Internet.Entered'.
6,49055946254019;P_Internet.68;Output@Pedidos_Internet;11.OnEnteredFromAssociatedObject;[Execute] EnteredAddOnProcess;Executing process 'NumSequenRandomNumPedidos'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Begin];Process 'NumSequenRandomNumPedidos' execution started.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Assign] NumSequencial+1;Assigning state variable 'Model.NumSequencial' the value '5'. Previous value was '4'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Assign] ME.Senha=NumSequencial;Assigning state variable 'P_Internet.68.Senha' the value '5'. Previous value was '0'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Assign] ME.NumPizzas=Random;Assigning state variable 'P_Internet.68.NumPizzasPorPedido' the value '2'. Previous value was '0'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token branching on condition 'Is.P_Telefone'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token sent to 'False' exit.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token branching on condition 'Is.P_Internet'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token sent to 'True' exit.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[Assign] ME.OrigPed=2;Assigning state variable 'P_Internet.68.OrigemPedido' the value '2'. Previous value was '0'.
6,49055946254019;P_Internet.68;Model;8.NumSequenRandomNumPedidos;[End];Process 'NumSequenRandomNumPedidos' execution ended.
6,49055946254019;P_Internet.68;Output@Pedidos_Internet;11.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'P_Internet.68' transferring from '[Node] Output@Pedidos_Internet' onto link 'Path2'.
6,49055946254019;P_Internet.68;Path2;8.OnEntered;[Begin];Process 'Path2.OnEntered' execution started.
6,49055946254019;P_Internet.68;Path2;8.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'P_Internet.68.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
6,49055946254019;P_Internet.68;Path2;8.OnEntered;[EndTransfer] OntoPath;Entity 'P_Internet.68' ending transfer onto link 'Path2'.
6,49055946254019;P_Internet.68;Path2;8.OnEntered;[End];Process 'Path2.OnEntered' execution ended.
6,49055946254019;P_Internet.68;Pedidos_Internet;14.OnEnteredProcessing;[End];Process 'Pedidos_Internet.OnEnteredProcessing' execution ended.
6,49055946254019;P_Internet.68;Pedidos_Internet;7.OnEnteredOutputBuffer;[End];Process 'Pedidos_Internet.OnEnteredOutputBuffer' execution ended.
6,49055946254019;P_Internet.68;Output@Pedidos_Internet;11.OnEnteredFromAssociatedObject;[End];Process 'Output@Pedidos_Internet.OnEnteredFromAssociatedObject' execution ended.
6,50246422444495;P_Internet.68;Output@Pedidos_Internet;11.OnExited;[Begin];Process 'Output@Pedidos_Internet.OnExited' execution started.
6,50246422444495;P_Internet.68;Output@Pedidos_Internet;11.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pedidos_Internet.Exited'.
6,50246422444495;P_Internet.68;Output@Pedidos_Internet;11.OnExited;[End];Process 'Output@Pedidos_Internet.OnExited' execution ended.
6,52627374825447;P_Internet.68;Path2;11.OnReachedEnd;[Begin];Process 'Path2.OnReachedEnd' execution started.
6,52627374825447;P_Internet.68;Path2;11.OnReachedEnd;[Transfer] FromPath;Entity 'P_Internet.68' transferring from '[EndOfLink] Path2' into node 'Input@Atendimento'.
6,52627374825447;P_Internet.68;Input@Atendimento;7.OnEnteredToAssociatedObject;[Begin];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution started.
6,52627374825447;P_Internet.68;Input@Atendimento;7.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Atendimento.Entered'.
6,52627374825447;P_Internet.68;Input@Atendimento;7.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.68' transferring from '[Node] Input@Atendimento' into object 'Atendimento'.
6,52627374825447;P_Internet.68;Input@Atendimento;7.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.68' transferring from '[Node] Input@Atendimento' into station 'Atendimento.InputBuffer'.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[Begin];Process 'Atendimento.OnEnteredInputBuffer' execution started.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'P_Internet.68' ending transfer into station 'Atendimento.InputBuffer'.
6,52627374825447;P_Internet.68;Input@Atendimento;8.OnExited;[Begin];Process 'Input@Atendimento.OnExited' execution started.
6,52627374825447;P_Internet.68;Input@Atendimento;8.OnExited;[Fire] ExitedEvent;Firing event 'Input@Atendimento.Exited'.
6,52627374825447;P_Internet.68;Input@Atendimento;8.OnExited;[End];Process 'Input@Atendimento.OnExited' execution ended.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.68' checking availability to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.68' unable to seize '1' capacity unit(s) of resource 'Atendimento'. Insufficient capacity available.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.68' found '0' currently available resource(s) of resource type '[ParentObject] Atendimento'.
6,52627374825447;P_Internet.68;Atendimento;14.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.68' waiting to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
6,52627374825447;P_Internet.68;Path2;11.OnReachedEnd;[End];Process 'Path2.OnReachedEnd' execution ended.
6,52627374825447;P_Internet.68;Input@Atendimento;7.OnEnteredToAssociatedObject;[End];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution ended.
6,74935557440455;P_Internet.63;Atendimento;0.OnEnteredProcessing;[Execute] AfterProcessingAddOnProcess;Executing process 'Atendimento_AfterProcessing'.
6,74935557440455;P_Internet.63;Model;7.Atendimento_AfterProcessing;[Begin];Process 'Atendimento_AfterProcessing' execution started.
6,74935557440455;P_Internet.63;Model;7.Atendimento_AfterProcessing;[Assign] ME.TimeStampPedidoFeito;Assigning state variable 'P_Internet.63.TimeStampPedidoFeito' the value '6,74935557440455' Minutes. Previous value was '0' Minutes.
6,74935557440455;P_Internet.63;Model;7.Atendimento_AfterProcessing;[End];Process 'Atendimento_AfterProcessing' execution ended.
6,74935557440455;P_Internet.63;Atendimento;0.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'P_Internet.63' transferring from '[Station] Atendimento.Processing' into station 'Atendimento.OutputBuffer'.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[Begin];Process 'Atendimento.OnEnteredOutputBuffer' execution started.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'P_Internet.63' ending transfer into station 'Atendimento.OutputBuffer'.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[Release] Server;Object 'P_Internet.63' attempting to release '1' resource(s) of resource type '[ParentObject] Atendimento'.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[Release] Server;Object 'P_Internet.63' released '1' capacity unit(s) of resource 'Atendimento'.
6,74935557440455;--;--;--;--;Resource 'Atendimento' checking its allocation queue which contains '3' item(s).
6,74935557440455;--;--;--;--;Resource 'Atendimento' selecting object 'P_Balcao.64' waiting at rank '1' in its allocation queue.
6,74935557440455;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' seized '1' capacity unit(s) of resource 'Atendimento'.
6,74935557440455;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' completed seize of '1' resource(s) of resource type '[ParentObject] Atendimento'.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'P_Internet.63' transferring from '[Station] Atendimento.OutputBuffer' into node 'Output@Atendimento'.
6,74935557440455;P_Internet.63;Output@Atendimento;11.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Atendimento.OnEnteredFromAssociatedObject' execution started.
6,74935557440455;P_Internet.63;Output@Atendimento;11.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Atendimento.Entered'.
6,74935557440455;P_Internet.63;Output@Atendimento;11.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'P_Internet.63' transferring from '[Node] Output@Atendimento' onto link 'Path4'.
6,74935557440455;P_Internet.63;Path4;8.OnEntered;[Begin];Process 'Path4.OnEntered' execution started.
6,74935557440455;P_Internet.63;Path4;8.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'P_Internet.63.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
6,74935557440455;P_Internet.63;Path4;8.OnEntered;[EndTransfer] OntoPath;Entity 'P_Internet.63' ending transfer onto link 'Path4'.
6,74935557440455;P_Internet.63;Path4;8.OnEntered;[End];Process 'Path4.OnEntered' execution ended.
6,74935557440455;P_Internet.63;Atendimento;0.OnEnteredProcessing;[End];Process 'Atendimento.OnEnteredProcessing' execution ended.
6,74935557440455;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'P_Balcao.64' transferring from '[Station] Atendimento.InputBuffer' into station 'Atendimento.Processing'.
6,74935557440455;P_Internet.63;Atendimento;7.OnEnteredOutputBuffer;[End];Process 'Atendimento.OnEnteredOutputBuffer' execution ended.
6,74935557440455;P_Internet.63;Output@Atendimento;11.OnEnteredFromAssociatedObject;[End];Process 'Output@Atendimento.OnEnteredFromAssociatedObject' execution ended.
6,74935557440455;P_Balcao.64;Atendimento;0.OnEnteredProcessing;[Begin];Process 'Atendimento.OnEnteredProcessing' execution started.
6,74935557440455;P_Balcao.64;Atendimento;0.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'P_Balcao.64' ending transfer into station 'Atendimento.Processing'.
6,74935557440455;P_Balcao.64;Atendimento;0.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
6,74935557440455;P_Balcao.64;Atendimento;0.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
6,74935557440455;P_Balcao.64;Atendimento;0.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '3,36835145810619' Minutes until time '10,1177070325107' Minutes.
6,74935557440455;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[End];Process 'Atendimento.OnEnteredInputBuffer' execution ended.
6,76126033630932;P_Internet.63;Output@Atendimento;5.OnExited;[Begin];Process 'Output@Atendimento.OnExited' execution started.
6,76126033630932;P_Internet.63;Output@Atendimento;5.OnExited;[Fire] ExitedEvent;Firing event 'Output@Atendimento.Exited'.
6,76126033630932;P_Internet.63;Output@Atendimento;5.OnExited;[End];Process 'Output@Atendimento.OnExited' execution ended.
6,78506986011884;P_Internet.63;Path4;5.OnReachedEnd;[Begin];Process 'Path4.OnReachedEnd' execution started.
6,78506986011884;P_Internet.63;Path4;5.OnReachedEnd;[Transfer] FromPath;Entity 'P_Internet.63' transferring from '[EndOfLink] Path4' into node 'Pedido_Registado'.
6,78506986011884;P_Internet.63;Pedido_Registado;11.OnEntered;[Begin];Process 'Pedido_Registado.OnEntered' execution started.
6,78506986011884;P_Internet.63;Pedido_Registado;11.OnEntered;[Fire] EnteredEvent;Firing event 'Pedido_Registado.Entered'.
6,78506986011884;P_Internet.63;Pedido_Registado;11.OnEntered;[Execute] EnteredAddOnProcess;Executing process 'Produzir_Massa_LIGADO'.
6,78506986011884;P_Internet.63;Model;7.Produzir_Massa_LIGADO;[Begin];Process 'Produzir_Massa_LIGADO' execution started.
6,78506986011884;P_Internet.63;Model;7.Produzir_Massa_LIGADO;[Assign] AuxNumMassa=ME.NumPizzasPorPedido;Assigning state variable 'Model.AuxNumMassa' the value '2'. Previous value was '1'.
6,78506986011884;P_Internet.63;Model;7.Produzir_Massa_LIGADO;[Assign] AuxOrigemPedido=ME.OrigemPedido;Assigning state variable 'Model.AuxOrigemPedido' the value '2'. Previous value was '1'.
6,78506986011884;P_Internet.63;Model;7.Produzir_Massa_LIGADO;[Create] CreateMassa;Creating '2' object(s) of entity type 'Massa' using creation method 'NewObject'.
6,78506986011884;--;--;--;--;Object 'Massa.69' created.
6,78506986011884;Massa.69;Model;8.Produzir_Massa_LIGADO;[Assign] Senha=Aux;Assigning state variable 'Massa.69.Senha' the value '2'. Previous value was '0'.
6,78506986011884;Massa.69;Model;8.Produzir_Massa_LIGADO;[Assign] OrigemPedido=Aux;Assigning state variable 'Massa.69.OrigemPedido' the value '2'. Previous value was '0'.
6,78506986011884;Massa.69;Model;8.Produzir_Massa_LIGADO;[Transfer] TransferInput@Forno;Entity 'Massa.69' transferring from '[FreeSpace] Model' into node 'Input@Mesa'.
6,78506986011884;Massa.69;Input@Mesa;4.OnEnteredToAssociatedObject;[Begin];Process 'Input@Mesa.OnEnteredToAssociatedObject' execution started.
6,78506986011884;Massa.69;Input@Mesa;4.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Mesa.Entered'.
6,78506986011884;Massa.69;Input@Mesa;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'Massa.69' transferring from '[Node] Input@Mesa' into object 'Mesa'.
6,78506986011884;Massa.69;Input@Mesa;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'Massa.69' transferring from '[Node] Input@Mesa' into station 'Mesa.InputBuffer'.
6,78506986011884;--;--;--;--;Object 'Massa.70' created.
6,78506986011884;Massa.70;Model;16.Produzir_Massa_LIGADO;[Assign] Senha=Aux;Assigning state variable 'Massa.70.Senha' the value '2'. Previous value was '0'.
6,78506986011884;Massa.70;Model;16.Produzir_Massa_LIGADO;[Assign] OrigemPedido=Aux;Assigning state variable 'Massa.70.OrigemPedido' the value '2'. Previous value was '0'.
6,78506986011884;Massa.70;Model;16.Produzir_Massa_LIGADO;[Transfer] TransferInput@Forno;Entity 'Massa.70' transferring from '[FreeSpace] Model' into node 'Input@Mesa'.
6,78506986011884;Massa.70;Input@Mesa;17.OnEnteredToAssociatedObject;[Begin];Process 'Input@Mesa.OnEnteredToAssociatedObject' execution started.
6,78506986011884;Massa.70;Input@Mesa;17.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Mesa.Entered'.
